name,accuracy,train_time,test_time,dimensions,method,encoding,iterations,lr,chunks,threshold,reduce_subclass,model_quantize,epsilon,alpha,beta,theta,r,lazy_regeneration,model_neural,lazy_regeneration,model_neural,partial_data,robustness_failed_dimensions
CIFAR10,0.30070000886917114,1849.4668295383453,81.45072531700134,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,10
CIFAR10,0.2371000051498413,1849.4668295383453,82.25045871734619,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,20
CIFAR10,0.18619999289512634,1849.4668295383453,75.36157035827637,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,30
CIFAR10,0.1379999965429306,1849.4668295383453,61.55862855911255,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,40
CIFAR10,0.10350000113248825,1849.4668295383453,62.042726039886475,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,50
CIFAR10,0.07050000131130219,1849.4668295383453,57.85906529426575,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,60
CIFAR10,0.05090000107884407,1849.4668295383453,63.74595499038696,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,70
CIFAR10,0.03220000118017197,1849.4668295383453,55.033968448638916,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,80
CIFAR10,0.023099999874830246,1849.4668295383453,56.156927824020386,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,90
CIFAR10,0.01489999983459711,1849.4668295383453,55.72733402252197,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,100
EuropeanLanguages,0.044952381402254105,4832.973445415497,56.860544204711914,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,0
EuropeanLanguages,0.04514285549521446,4832.973445415497,79.23900008201599,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,5
EuropeanLanguages,0.0451904758810997,4832.973445415497,79.71813869476318,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,10
EuropeanLanguages,0.044476188719272614,4832.973445415497,69.11798667907715,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,20
EuropeanLanguages,0.04504761844873428,4832.973445415497,84.91354775428772,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,30
EuropeanLanguages,0.04619047790765762,4832.973445415497,87.67911052703857,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,40
EuropeanLanguages,0.04766666516661644,4832.973445415497,91.46603345870972,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,50
EuropeanLanguages,0.04633333161473274,4832.973445415497,89.89447498321533,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,60
EuropeanLanguages,0.049142856150865555,4832.973445415497,87.38613533973694,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,70
EuropeanLanguages,0.047904763370752335,4832.973445415497,86.40342402458191,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,80
EuropeanLanguages,0.048476189374923706,4832.973445415497,77.80204749107361,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,90
EuropeanLanguages,0.04819047451019287,4832.973445415497,63.59573006629944,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,100
MNIST,0.9379000067710876,1312.3684651851654,47.73961305618286,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,0
MNIST,0.9287999868392944,1312.3684651851654,46.15585374832153,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,5
MNIST,0.91839998960495,1312.3684651851654,48.78368091583252,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,10
MNIST,0.8805999755859375,1312.3684651851654,48.23669099807739,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,20
MNIST,0.7698000073432922,1312.3684651851654,38.38575553894043,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,30
MNIST,0.48240000009536743,1312.3684651851654,41.11425542831421,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,40
MNIST,0.09560000151395798,1312.3684651851654,38.903895139694214,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,50
MNIST,0.00570000009611249,1312.3684651851654,35.48895740509033,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,60
MNIST,0.00039999998989515007,1312.3684651851654,35.98814511299133,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,70
MNIST,9.999999747378752e-05,1312.3684651851654,38.09520769119263,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,80
MNIST,0.0,1312.3684651851654,35.243491888046265,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,90
MNIST,0.0,1312.3684651851654,34.72885084152222,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,100
EMGHandGestures,0.9936708807945251,8.010592460632324,0.9549767971038818,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,0
EMGHandGestures,0.9936708807945251,8.010592460632324,0.6311759948730469,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,5
EMGHandGestures,0.9936708807945251,8.010592460632324,0.6291012763977051,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,10
EMGHandGestures,1.0,8.010592460632324,0.42029619216918945,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,20
EMGHandGestures,0.9936708807945251,8.010592460632324,0.8662891387939453,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,30
EMGHandGestures,1.0,8.010592460632324,0.5172479152679443,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,40
EMGHandGestures,0.17721518874168396,8.010592460632324,0.8380358219146729,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,50
EMGHandGestures,0.0,8.010592460632324,0.7871778011322021,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,60
EMGHandGestures,0.0,8.010592460632324,0.9330539703369141,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,70
EMGHandGestures,0.0,8.010592460632324,0.6356079578399658,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,80
EMGHandGestures,0.0,8.010592460632324,0.7052104473114014,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,90
EMGHandGestures,0.0,8.010592460632324,0.8364467620849609,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,100
PAMAP,0.9985572099685669,2757.2261877059937,456.1716260910034,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,0
PAMAP,0.997707724571228,2757.2261877059937,467.1627345085144,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,5
PAMAP,0.9968987107276917,2757.2261877059937,467.65092492103577,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,10
PAMAP,0.9923680424690247,2757.2261877059937,318.1009314060211,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,20
PAMAP,0.9772390127182007,2757.2261877059937,372.5161111354828,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,30
PAMAP,0.8762169480323792,2757.2261877059937,453.58205223083496,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,40
PAMAP,0.07835549116134644,2757.2261877059937,451.98623728752136,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,50
PAMAP,0.0,2757.2261877059937,447.64908742904663,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,60
PAMAP,0.0,2757.2261877059937,448.44771909713745,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,70
PAMAP,0.0,2757.2261877059937,447.67231369018555,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,80
PAMAP,0.0,2757.2261877059937,451.61262106895447,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,90
PAMAP,0.0,2757.2261877059937,446.0488588809967,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,100
ISOLET,0.8890314102172852,142.84655046463013,6.619343280792236,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,0
ISOLET,0.8864656686782837,142.84655046463013,6.695969581604004,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,5
ISOLET,0.8806927800178528,142.84655046463013,7.281101703643799,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,10
ISOLET,0.8691468834877014,142.84655046463013,6.591698408126831,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,20
ISOLET,0.819756269454956,142.84655046463013,6.789285182952881,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,30
ISOLET,0.6151379346847534,142.84655046463013,7.582826852798462,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,40
ISOLET,0.032713279128074646,142.84655046463013,6.522572755813599,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,50
ISOLET,0.0,142.84655046463013,6.466817140579224,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,60
ISOLET,0.0,142.84655046463013,6.993014812469482,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,70
ISOLET,0.0,142.84655046463013,6.8449671268463135,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,80
ISOLET,0.0,142.84655046463013,5.789198160171509,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,90
ISOLET,0.0,142.84655046463013,7.014743089675903,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,100
UCIHAR,0.8323718905448914,142.90813159942627,12.753265619277954,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,0
UCIHAR,0.8381404876708984,142.90813159942627,12.217720985412598,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,5
UCIHAR,0.8340685367584229,142.90813159942627,10.91308069229126,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,10
UCIHAR,0.8252460360527039,142.90813159942627,10.717769861221313,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,20
UCIHAR,0.80861896276474,142.90813159942627,10.045577049255371,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,30
UCIHAR,0.690872073173523,142.90813159942627,10.573241233825684,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,40
UCIHAR,0.15609094500541687,142.90813159942627,10.240664005279541,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,50
UCIHAR,0.0010179843520745635,142.90813159942627,11.248590469360352,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,60
UCIHAR,0.0,142.90813159942627,11.832544803619385,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,70
UCIHAR,0.00033932813676074147,142.90813159942627,11.710554361343384,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,80
UCIHAR,0.0,142.90813159942627,11.540934324264526,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,90
UCIHAR,0.0,142.90813159942627,11.718884468078613,10000,dist_iterative,density,30,1,,,,,,class,,4,2,1,0.05,5,reset,0.25,100
CIFAR10,0.2937000095844269,78.32264423370361,54.52653408050537,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,0
CIFAR10,0.29420000314712524,78.32264423370361,55.67314147949219,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,5
CIFAR10,0.2921999990940094,78.32264423370361,56.07284450531006,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,10
CIFAR10,0.29280000925064087,78.32264423370361,57.38216233253479,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,20
CIFAR10,0.29120001196861267,78.32264423370361,55.11773133277893,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,30
CIFAR10,0.2808000147342682,78.32264423370361,55.949877977371216,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,40
CIFAR10,0.09669999778270721,78.32264423370361,57.955634117126465,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,50
CIFAR10,0.0357000008225441,78.32264423370361,56.24936389923096,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,60
CIFAR10,0.034699998795986176,78.32264423370361,59.287787437438965,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,70
CIFAR10,0.034299999475479126,78.32264423370361,55.25350379943848,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,80
CIFAR10,0.034299999475479126,78.32264423370361,59.366703271865845,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,90
CIFAR10,0.03420000150799751,78.32264423370361,53.52707386016846,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,100
EuropeanLanguages,0.049142856150865555,76.93773293495178,62.33603811264038,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,0
EuropeanLanguages,0.049095239490270615,76.93773293495178,64.69763946533203,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,5
EuropeanLanguages,0.04938095062971115,76.93773293495178,60.87961149215698,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,10
EuropeanLanguages,0.049142856150865555,76.93773293495178,65.45900774002075,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,20
EuropeanLanguages,0.04899999871850014,76.93773293495178,64.36497640609741,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,30
EuropeanLanguages,0.048476189374923706,76.93773293495178,64.64296412467957,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,40
EuropeanLanguages,0.04800000041723251,76.93773293495178,60.31252884864807,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,50
EuropeanLanguages,0.0473809540271759,76.93773293495178,69.21280074119568,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,60
EuropeanLanguages,0.04638095200061798,76.93773293495178,57.36355805397034,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,70
EuropeanLanguages,0.04690476134419441,76.93773293495178,62.42769169807434,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,80
EuropeanLanguages,0.046761903911828995,76.93773293495178,65.09129166603088,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,90
EuropeanLanguages,0.046714287251234055,76.93773293495178,64.35082912445068,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,100
MNIST,0.8342999815940857,42.81145477294922,37.364747285842896,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,0
MNIST,0.8325999975204468,42.81145477294922,40.62270188331604,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,5
MNIST,0.8345000147819519,42.81145477294922,40.100306272506714,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,10
MNIST,0.8314999938011169,42.81145477294922,39.17899537086487,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,20
MNIST,0.8167999982833862,42.81145477294922,41.48730826377869,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,30
MNIST,0.772599995136261,42.81145477294922,35.895334005355835,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,40
MNIST,0.09749999642372131,42.81145477294922,33.40312576293945,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,50
MNIST,0.0019000000320374966,42.81145477294922,34.35262417793274,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,60
MNIST,0.0010000000474974513,42.81145477294922,34.90061688423157,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,70
MNIST,0.0012000000569969416,42.81145477294922,35.32308483123779,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,80
MNIST,0.0012000000569969416,42.81145477294922,33.5036256313324,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,90
MNIST,0.0012000000569969416,42.81145477294922,34.24581789970398,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,100
EMGHandGestures,0.9810126423835754,0.33608031272888184,0.4281117916107178,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,0
EMGHandGestures,0.9810126423835754,0.33608031272888184,0.4994771480560303,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,5
EMGHandGestures,0.9810126423835754,0.33608031272888184,0.5025250911712646,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,10
EMGHandGestures,0.9810126423835754,0.33608031272888184,0.7546975612640381,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,20
EMGHandGestures,0.9746835231781006,0.33608031272888184,0.6950967311859131,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,30
EMGHandGestures,0.9810126423835754,0.33608031272888184,0.43175506591796875,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,40
EMGHandGestures,0.12025316804647446,0.33608031272888184,0.687021017074585,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,50
EMGHandGestures,0.0,0.33608031272888184,0.43715858459472656,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,60
EMGHandGestures,0.0,0.33608031272888184,0.5712134838104248,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,70
EMGHandGestures,0.0,0.33608031272888184,0.43465709686279297,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,80
EMGHandGestures,0.0,0.33608031272888184,0.5734758377075195,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,90
EMGHandGestures,0.0,0.33608031272888184,0.4362611770629883,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,100
PAMAP,0.9279010891914368,64.05105209350586,208.60038042068481,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,0
PAMAP,0.9271864295005798,64.05105209350586,207.61307406425476,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,5
PAMAP,0.9263908863067627,64.05105209350586,217.0191569328308,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,10
PAMAP,0.925689697265625,64.05105209350586,220.43686437606812,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,20
PAMAP,0.9215636253356934,64.05105209350586,216.39799094200134,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,30
PAMAP,0.9032927751541138,64.05105209350586,222.57860231399536,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,40
PAMAP,0.046735525131225586,64.05105209350586,216.44953298568726,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,50
PAMAP,0.0,64.05105209350586,223.43650674819946,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,60
PAMAP,0.0,64.05105209350586,216.86052560806274,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,70
PAMAP,0.0,64.05105209350586,236.78969955444336,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,80
PAMAP,0.0,64.05105209350586,245.0256428718567,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,90
PAMAP,0.0,64.05105209350586,253.55020713806152,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,100
ISOLET,0.8890314102172852,3.8092477321624756,5.821160316467285,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,0
ISOLET,0.8903142809867859,3.8092477321624756,6.755927562713623,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,5
ISOLET,0.8864656686782837,3.8092477321624756,6.015215873718262,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,10
ISOLET,0.8832585215568542,3.8092477321624756,5.720733880996704,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,20
ISOLET,0.861449658870697,3.8092477321624756,6.129656791687012,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,30
ISOLET,0.8050032258033752,3.8092477321624756,5.763111114501953,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,40
ISOLET,0.037203334271907806,3.8092477321624756,5.660981178283691,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,50
ISOLET,0.0,3.8092477321624756,6.087805271148682,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,60
ISOLET,0.0,3.8092477321624756,6.257111310958862,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,70
ISOLET,0.0,3.8092477321624756,6.305273056030273,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,80
ISOLET,0.0,3.8092477321624756,5.747823715209961,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,90
ISOLET,0.0,3.8092477321624756,5.610641002655029,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,100
UCIHAR,0.7665422558784485,4.310506105422974,8.830437898635864,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,0
UCIHAR,0.7655242681503296,4.310506105422974,8.251285791397095,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,5
UCIHAR,0.7624703049659729,4.310506105422974,11.107017517089844,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,10
UCIHAR,0.7607736587524414,4.310506105422974,9.637874126434326,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,20
UCIHAR,0.7482185363769531,4.310506105422974,11.21383285522461,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,30
UCIHAR,0.7163217067718506,4.310506105422974,8.56894302368164,10000,add,density,30,1,,,,,,,,,,,,5,reset,0.5,40
